,image_id ,predicted_class
2817,1644158421719296,Negative
2818,1644363401820419,Negative
2819,1644551533071337,Positive
2820,1645296664455208,Negative
2821,1645389864907521,Positive
2822,1645540615499086,Negative
2823,1645578311977381,Positive
2824,1645732392835558,Positive
2825,1645857909745889,Positive
2826,164611319584875,Negative
2827,1646113342365506,Negative
2828,164659200234079,Positive
2829,1646863244494496,Positive
2830,1647533778359688,Positive
2831,164778081774611,Negative
2832,1648055030641251,Negative
2833,1648614302212794,Negative
2834,1648699548719199,Positive
2835,1649221981641225,Positive
2836,1649269746398482,Positive
2837,164953952179349,Negative
2838,1649648360750171,Negative
2839,1649844194114806,Negative
2840,1650207623094546,Negative
2841,1650224276584074,Positive
2842,1650582669749963,Negative
2843,1651517325941870,Positive
2844,1651761797492763,Negative
2845,1652924329351436,Positive
2846,1653162580814955,Negative
2847,165351726580027,Negative
2848,1653743053187093,Negative
2849,1654114491177703,Negative
2850,1654129335559357,Negative
2851,1654362753229645,Positive
2852,1654561717057328,Negative
2853,1654748300977159,Negative
2854,1654760324254706,Negative
2855,1655016035557408,Negative
2856,1655522625448150,Negative
2857,1655557046300237,Positive
2858,1655569367309065,Positive
2859,1655617865364477,Negative
2860,1656083214527360,Positive
2861,1656219092725827,Negative
2862,1656430575458201,Negative
2863,1656726170404373,Negative
2864,165680442140775,Negative
2865,1656972499367359,Negative
2866,1657070088000181,Positive
2867,1657429455164722,Positive
2868,1657905252346380,Positive
2869,1658070355824633,Negative
2870,1658139586861234,Positive
2871,165862123164901,Negative
2872,1659008668637793,Positive
2873,1659069234957468,Positive
2874,1659165992486124,Positive
2875,1659724639752313,Negative
2876,1659760287019592,Negative
2877,1659889807873844,Positive
2878,1659950483942128,Negative
2879,1659979830358269,Negative
2880,1660320750200924,Positive
2881,1661040997700136,Negative
2882,1661147330207595,Positive
2883,1661821825253122,Positive
2884,16619809946532,Positive
2885,1662323923604002,Negative
2886,16627954913647,Positive
2887,1663311830351089,Negative
2888,1663526979766432,Positive
2889,1663547306543440,Positive
2890,1664092677887269,Negative
2891,1664339902306227,Positive
2892,1664913790073158,Positive
2893,1665039724662741,Negative
2894,1665704615569993,Negative
2895,1665742996705711,Negative
2896,1665788997297123,Negative
2897,1666010889861828,Positive
2898,1666105060433409,Negative
2899,1666114611493625,Positive
2900,1666306365927998,Positive
2901,166649625839805,Positive
2902,1666685253188142,Positive
2903,1666772844709019,Positive
2904,1666842561669244,Negative
2905,1667420475042237,Positive
2906,1667942085251301,Negative
2907,1668302462922980,Positive
2908,1668515035508967,Positive
2909,1669475202878636,Negative
2910,1669485656045787,Positive
2911,1669575983048745,Positive
2912,1669635349739794,Positive
2913,1670152707395027,Negative
2914,1671384467150948,Negative
2915,1671500578718604,Negative
2916,167172487616470,Negative
2917,1671741934617052,Negative
2918,1671889079884288,Negative
2919,1672231687617518,Negative
2920,1672375780882159,Positive
2921,1672398729791542,Negative
2922,1672557642851974,Positive
2923,1672832064081500,Positive
2924,1672893686491587,Negative
2925,1673383199247629,Negative
2926,1673508416284493,Positive
2927,1673714383972880,Negative
2928,1674275708310308,Negative
2929,1674669328200136,Negative
2930,1674680988601257,Positive
2931,1674998519396948,Positive
2932,1675423864188357,Positive
2933,1675942502985124,Negative
2934,16759621761228,Negative
2935,167690219786675,Positive
2936,1676999066291348,Positive
2937,1677015582095026,Positive
2938,1677039251108608,Positive
2939,1677096568038146,Negative
2940,1677221808119352,Negative
2941,1677328234002641,Positive
2942,1677337701277800,Negative
2943,1677567809986351,Negative
2944,1677573044351935,Negative
2945,1677600074964097,Negative
2946,167788053403200,Negative
2947,1678265800847213,Positive
2948,1678278307365956,Positive
2949,167876317406036,Negative
2950,1678833276271032,Positive
2951,1678937691022614,Positive
2952,1679199036347590,Negative
2953,1679438000903402,Negative
2954,1679702094155134,Positive
2955,1679722288754823,Positive
2956,1681000397183297,Positive
2957,1681194384944323,Negative
2958,1681384359669036,Positive
2959,1681393856299362,Negative
2960,1681605081404611,Positive
2961,1681762326175904,Negative
2962,1681904665993935,Positive
2963,1681929872035601,Positive
2964,1682327833916322,Positive
2965,1682397302210355,Positive
2966,1683189303936253,Positive
2967,1683449150629276,Positive
2968,1683795459580199,Negative
2969,1683806972910272,Positive
2970,1683865988259665,Negative
2971,1684161353245529,Negative
2972,1684260167927360,Positive
2973,168449837853888,Positive
2974,1684556358763779,Positive
2975,1684648561514869,Positive
2976,1684808603628048,Positive
2977,1684833397420254,Positive
2978,1684944131757439,Negative
2979,1685292333128742,Positive
2980,1685418639484897,Positive
2981,1685826018169292,Positive
2982,1685981500607153,Positive
2983,1686000395232198,Positive
2984,1686255415914151,Positive
2985,1686526238947186,Positive
2986,1686948185169948,Negative
2987,1687016963757084,Negative
2988,1687077554236468,Positive
2989,1687084334927692,Positive
2990,1687882833882605,Positive
2991,168790733095813,Positive
2992,1687928001619012,Negative
2993,1687987306638407,Negative
2994,1688321064628209,Positive
2995,1688378641921790,Negative
2996,1688389683804876,Negative
2997,1688495789451338,Positive
2998,168852334952683,Negative
2999,1688699872256333,Negative
3000,1688792065781864,Negative
3001,1689194061660251,Negative
3002,1689302410347250,Negative
3003,1689371835552753,Positive
3004,1689767177249584,Negative
3005,1689793900871623,Negative
3006,1689848343985370,Positive
3007,1689897445966734,Positive
3008,1690106192630040,Positive
3009,1690115951744287,Negative
3010,1690253777646962,Positive
3011,1690847346848470,Negative
3012,1690983465831065,Negative
3013,1691459418974414,Negative
3014,1692380128095177,Positive
3015,1692521556068973,Negative
3016,1692796036797185,Negative
3017,1693215645636733,Positive
3018,1694550992003064,Negative
3019,1694734466667350,Negative
3020,1694893238925512,Negative
3021,1695104494331463,Negative
3022,1695578082115899,Positive
3023,1695609039879636,Negative
3024,1695624337068700,Negative
3025,1696230227195440,Negative
3026,1696828705976656,Negative
3027,1697382655029078,Negative
3028,1697420600113523,Negative
3029,1697720517446792,Positive
3030,1697759703230522,Positive
3031,169785068215012,Negative
3032,1697865743007787,Positive
3033,1697932101224465,Positive
3034,1698184277132861,Positive
3035,1698343962699366,Negative
3036,169836980220425,Negative
3037,169866094061368,Negative
3038,1698675319758380,Positive
3039,1699160805871695,Negative
3040,1699578519069641,Negative
3041,1699898930766480,Negative
3042,1699921217449150,Positive
3043,1700119364002533,Negative
3044,1700152458831840,Negative
3045,1700196589246383,Negative
3046,1700639839607269,Positive
3047,1700685887578195,Negative
3048,1700780463815732,Positive
3049,1700820554741896,Positive
3050,1700855797461305,Negative
3051,170098097370591,Positive
3052,1701294536707362,Negative
3053,1701384485471690,Negative
3054,1701455428709242,Negative
3055,1701463243852694,Positive
3056,1701499709554588,Negative
3057,1701558814301445,Negative
3058,1701980001907396,Negative
3059,1701998778138229,Negative
3060,1702455304091612,Negative
3061,1702552514420365,Negative
3062,170332556839442,Negative
3063,1703340741916430,Positive
3064,1703557539018131,Negative
3065,1703707024102404,Positive
3066,1704388695982374,Positive
3067,1704406133015390,Negative
3068,1704871840495628,Positive
3069,1704922902361006,Positive
3070,1704976399390977,Negative
3071,1704977973139342,Positive
3072,1705079052279472,Positive
3073,1705115054447951,Positive
3074,1705418553762160,Negative
3075,1705528004719568,Negative
3076,1705592320541885,Negative
3077,1705963065541111,Negative
3078,1705989514295913,Positive
3079,1706099526327147,Positive
3080,1706629287670068,Positive
3081,1706873225125987,Positive
3082,17068850893298,Negative
3083,1706932543393040,Positive
3084,1706960872298680,Positive
3085,1707217518680127,Negative
3086,1707525935677033,Positive
3087,170790031767370,Negative
3088,170791836728838,Negative
3089,1708161575399992,Positive
3090,1708548782998607,Negative
3091,1709103357539545,Negative
3092,1709232355064663,Positive
3093,1709717315437141,Negative
3094,1710256647643614,Negative
3095,1710635233444227,Negative
3096,1710718962466504,Positive
3097,1710951214512704,Positive
3098,1712197885072704,Positive
3099,1712426276907587,Negative
3100,1712612961706958,Negative
3101,171274371908353,Negative
3102,1712863587238636,Negative
3103,1713244290713187,Positive
3104,1713313437956985,Positive
3105,1713938563480310,Positive
3106,1714003582630437,Negative
3107,1714036733072897,Negative
3108,1714152842133390,Positive
3109,1714255870634497,Positive
3110,1714367208982667,Positive
3111,1714748979024443,Positive
3112,1714960009433622,Negative
3113,1714967118697931,Negative
3114,1715294122480702,Negative
3115,1715334182548434,Positive
3116,1715538259380032,Negative
3117,1715665306409107,Negative
3118,1715668098603876,Positive
3119,171594520999429,Positive
3120,1715958845807110,Negative
3121,1716031228689061,Positive
3122,1716135533244698,Negative
3123,1716219570459505,Positive
3124,1716271913832752,Negative
3125,1716510736204966,Positive
3126,1716611485780517,Negative
3127,1716733609295350,Negative
3128,1717136218344584,Positive
3129,1717308062448767,Negative
3130,1717620116318601,Positive
3131,1718270147734011,Negative
3132,1718566945377562,Positive
3133,1718604518076735,Positive
3134,1718745859728457,Positive
3135,1718915978761036,Positive
3136,1719795050505714,Negative
3137,1720164632309767,Negative
3138,1720258311664877,Positive
3139,1720383673854214,Negative
3140,1720593990349510,Positive
3141,1720762165863270,Positive
3142,1721373796627308,Positive
3143,1721712975391459,Positive
3144,1722012608946470,Positive
3145,1722037129268552,Positive
3146,1722117000737797,Positive
3147,1722351637378926,Negative
3148,1722401731521382,Positive
3149,1722606160027536,Negative
3150,1722620146324752,Positive
3151,1722749764406438,Negative
3152,1722791573816394,Negative
3153,1722872263199179,Positive
3154,1722990900321682,Negative
3155,1723016355060368,Negative
3156,1723144502986918,Positive
3157,1723230981416612,Positive
3158,17234214053852,Positive
3159,172344460243263,Negative
3160,1723465912200848,Positive
3161,1723667781670481,Negative
3162,1723723227421549,Negative
3163,1724548044622037,Positive
3164,1724745692331849,Negative
3165,1724755598541916,Negative
3166,1725273806937481,Negative
3167,1725320298195762,Positive
3168,1725678029440081,Negative
3169,1725876120490280,Positive
3170,1726063347278150,Positive
3171,1726638538028022,Positive
3172,1726734033593022,Negative
3173,1726764986624031,Negative
3174,1727401576313434,Negative
3175,172744758933518,Positive
3176,1727527132462578,Positive
3177,1727537627569829,Negative
3178,1727677018370938,Negative
3179,1727839691910694,Positive
3180,1728389039925641,Negative
3181,1728828365234277,Positive
3182,1728893251076776,Negative
3183,1729387687964836,Positive
3184,1729412682822910,Positive
3185,1729494387280196,Positive
3186,1729734969453085,Positive
3187,1729864343692717,Positive
3188,1729956546724159,Negative
3189,1730114987207464,Positive
3190,173015531706205,Negative
3191,1730359219405632,Positive
3192,173059376744150,Positive
3193,1730669600578260,Positive
3194,1730763150736122,Positive
3195,1731112684245270,Positive
3196,1731350986112171,Positive
3197,1731611194678136,Negative
3198,1731672094029038,Negative
3199,1731770233688564,Negative
3200,17324994687206,Positive
3201,1732797784927327,Negative
3202,1732892018799497,Negative
3203,1733001758928603,Negative
3204,17334123162381,Positive
3205,173380795476858,Positive
3206,173390620423159,Negative
3207,1733995791726581,Negative
3208,1734275431186919,Positive
3209,1734372707188731,Positive
3210,173503730787659,Positive
3211,1735326337316407,Negative
3212,1735451581422351,Negative
3213,1735804170301930,Positive
3214,1735908512835699,Positive
3215,1736430689350627,Positive
3216,1736451754313512,Negative
3217,1736735796601306,Positive
3218,1736771464638386,Positive
3219,1736820670029075,Negative
3220,1737425583760886,Positive
3221,1737575356194272,Positive
3222,1737740654444070,Negative
3223,1738203956804282,Positive
3224,1738678215120965,Positive
3225,1738702405867951,Negative
3226,173923981342197,Positive
3227,17396188987509,Positive
3228,1739769737040651,Negative
3229,1740564653836213,Negative
3230,1740892808966617,Negative
3231,1741198982393826,Negative
3232,1741240420053947,Negative
3233,1741326894919808,Positive
3234,174133957602885,Negative
3235,1741453268283480,Positive
3236,1741822668520320,Negative
3237,1742078365108385,Negative
3238,1742402931980965,Negative
3239,1742829173275819,Positive
3240,1743087612971865,Negative
3241,1743244524262165,Positive
3242,1743675646902002,Positive
3243,1743730797951947,Negative
3244,1743842830661873,Positive
3245,1744050820969115,Negative
3246,174417631973316,Positive
3247,17442030746611,Negative
3248,1744208040724921,Positive
3249,1744265167888636,Positive
3250,1745035903646593,Positive
3251,1745184909348267,Positive
3252,174529680860026,Negative
3253,1745332444810489,Positive
3254,1745496505671611,Negative
3255,1745655181315940,Negative
3256,1745659896536847,Negative
3257,1745996945954232,Negative
3258,1746313536870503,Positive
3259,1746363518140643,Positive
3260,1746571742242301,Positive
3261,1746932348109220,Positive
3262,174700239381128,Positive
3263,1747411287081132,Positive
3264,1747758888077355,Negative
3265,1747828634729480,Positive
3266,1747928871436869,Negative
3267,174793405361760,Positive
